Date,Open,High,Low,Close,Adj Close,Volume,price_change_per_day,price_change_ratio_per_day
2016-04-07,423.619995,423.657013,420.518005,422.744995,422.744995,57858600,-0.875,-0.002065530452593485
2016-04-08,422.907013,425.360992,419.63501,420.348999,420.348999,63454700,-2.558014000000014,-0.0060486440786452845
2016-04-09,420.811005,420.890991,416.515015,419.411011,419.411011,49792700,-1.3999940000000493,-0.003326894932322526
2016-04-10,419.59201,422.434998,419.256989,421.563995,421.563995,73478600,1.971984999999961,0.004699767757731995
2016-04-11,421.872009,422.739014,420.53299,422.483002,422.483002,50747500,0.6109930000000077,0.0014482899717577795
2016-04-12,422.842987,427.277008,422.842987,425.190002,425.190002,70728800,2.347014999999999,0.0055505591251534675
2016-04-13,425.631989,426.65799,422.915985,423.734009,423.734009,69060400,-1.8979799999999614,-0.004459204310416531
2016-04-14,423.934998,425.371002,423.013,424.282013,424.282013,45281000,0.34701499999999896,0.0008185570939816555
2016-04-15,424.427002,429.928009,424.427002,429.713013,429.713013,54801500,5.286010999999974,0.012454464431082482
2016-04-16,429.575012,432.625,428.984009,430.571991,430.571991,39392800,0.9969790000000103,0.002320849612174393
2016-04-17,430.635986,431.371002,426.07901,427.398987,427.398987,52125900,-3.2369990000000257,-0.007516787043431214
2016-04-18,427.610992,429.273987,427.085999,428.591003,428.591003,55670900,0.9800109999999904,0.002291828363476658
2016-04-19,428.703003,436.019989,428.104004,435.509003,435.509003,52810500,6.805999999999983,0.015875792687181114
2016-04-20,435.324005,443.053986,434.406006,441.389008,441.389008,72890096,6.06500299999999,0.013932158416120402
2016-04-21,441.415985,450.548004,440.951996,449.424988,449.424988,68204704,8.009003000000007,0.01814388982764185
2016-04-22,449.687988,449.809998,444.149994,445.737,445.737,58804400,-3.9509879999999953,-0.008786065239527801
2016-04-23,445.860992,450.282013,444.330994,450.282013,450.282013,50485400,4.421020999999996,0.009915693633947677
2016-04-24,450.559998,460.145996,448.928009,458.554993,458.554993,68198400,7.994995000000017,0.017744573498511107
2016-04-25,459.121002,466.619995,453.59201,461.425995,461.425995,87091800,2.3049930000000245,0.005020447746801234
2016-04-26,461.64801,467.964996,461.621002,466.088989,466.088989,78971904,4.440979000000027,0.009619837850053825
2016-04-27,466.261993,467.07901,444.134003,444.687012,444.687012,93564896,-21.574981000000037,-0.04627222746847401
2016-04-28,445.037994,449.550995,436.649994,449.010986,449.010986,74064704,3.9729919999999765,0.008927309698416392
2016-04-29,449.40799,455.384003,446.016998,455.096985,455.096985,49258500,5.688995000000034,0.012658864832376554
2016-04-30,455.178009,455.587006,447.696991,448.317993,448.317993,69322600,-6.860015999999973,-0.015071062011697436
2016-05-01,448.484009,452.479004,447.927002,451.875,451.875,40660100,3.3909909999999854,0.007561007598823853
2016-05-02,451.933014,452.445007,441.776001,444.669006,444.669006,92127000,-7.26400799999999,-0.016073196192743708
2016-05-03,444.72699,451.096985,442.617004,450.303986,450.303986,59366400,5.576996000000008,0.012540268806262486
2016-05-04,450.183014,450.377991,445.630005,446.721985,446.721985,50407300,-3.4610289999999964,-0.007688048843175581
2016-05-05,446.710999,448.506012,445.882996,447.976013,447.976013,50440800,1.2650140000000079,0.0028318398311925333
2016-05-06,447.941986,461.375,447.067993,459.602997,459.602997,72796800,11.66101100000003,0.026032413492045443
2016-05-07,459.639008,460.674988,457.324005,458.536011,458.536011,38364500,-1.1029970000000162,-0.002399702768482209
2016-05-08,458.428986,459.416992,455.983002,458.548004,458.548004,40315000,0.11901799999998275,0.0002596214542157741
2016-05-09,458.205994,462.480988,456.531006,460.483002,460.483002,55493100,2.2770080000000235,0.004969398108746748
2016-05-10,460.518005,461.928986,448.95401,450.894989,450.894989,58956100,-9.623016000000007,-0.020896068982145456
2016-05-11,450.864014,454.575989,450.864014,452.727997,452.727997,50605200,1.8639830000000188,0.004134246562423629
2016-05-12,452.446991,454.949005,449.25,454.765991,454.765991,59849300,2.31899999999996,0.00512546231078805
2016-05-13,454.850006,457.054993,453.453003,455.670013,455.670013,60845000,0.8200069999999755,0.0018028074951811158
2016-05-14,455.822998,456.835999,454.786011,455.67099,455.67099,37209000,-0.15200799999996661,-0.00033348032167513985
2016-05-15,455.759003,458.691986,455.459015,457.567993,457.567993,28514000,1.8089899999999943,0.003969181054224823
2016-05-16,457.585999,458.200012,452.945007,454.162994,454.162994,59171500,-3.423004999999989,-0.007480571974406038
2016-05-17,454.009003,455.071991,453.605011,453.78299,453.78299,64100300,-0.2260130000000231,-0.0004978161192984605
2016-05-18,453.69101,455.997986,453.299011,454.618988,454.618988,86850096,0.927977999999996,0.002045396491325662
2016-05-19,454.523987,454.632996,438.714996,438.714996,438.714996,96027400,-15.808990999999992,-0.034781422877908516
2016-05-20,437.792999,444.053986,437.389008,442.675995,442.675995,81987904,4.8829959999999915,0.011153663971679892
2016-05-21,442.966003,443.778015,441.705994,443.187988,443.187988,42762300,0.22198500000001786,0.0005011332664281639
2016-05-22,443.217987,443.427002,439.035004,439.322998,439.322998,39657600,-3.8949890000000096,-0.008787975926617819
2016-05-23,439.347992,444.345001,438.822998,444.154999,444.154999,50582500,4.807006999999999,0.010941229020115788
2016-05-24,444.290985,447.100006,443.929993,445.980988,445.980988,65783100,1.690003000000047,0.003803820147284886
2016-05-25,446.062012,450.298004,446.062012,449.598999,449.598999,65231000,3.5369870000000105,0.007929361624275709
2016-05-26,449.671997,453.644012,447.895996,453.384003,453.384003,65203800,3.712006000000031,0.008254919196135824
2016-05-27,453.520996,478.148987,453.520996,473.463989,473.463989,164780992,19.942993,0.04397369289601754
2016-05-28,473.028992,533.473022,472.699005,530.039978,530.039978,181199008,57.010986,0.12052323845723181
2016-05-29,527.47699,553.960022,512.179016,526.232971,526.232971,148736992,-1.2440189999999802,-0.002358432734667687
2016-05-30,528.471008,544.348999,522.963013,533.864014,533.864014,87958704,5.393006000000014,0.01020492310526146
2016-05-31,534.190979,546.617981,520.661987,531.385986,531.385986,138450000,-2.8049929999999677,-0.005250917949327571
2016-06-01,531.106995,543.080017,525.635986,536.919983,536.919983,86061800,5.8129880000000185,0.010945041309425831
2016-06-02,536.515015,540.35199,533.078003,537.971985,537.971985,60378200,1.4569700000000694,0.002715618313124134
2016-06-03,537.682007,574.638,536.919983,569.19397,569.19397,122020000,31.511963000000037,0.05860706251976187
2016-06-04,569.705017,590.132019,564.237976,572.72699,572.72699,94925296,3.0219730000000027,0.0053044521459778594
2016-06-05,573.307983,582.807983,569.177979,574.97699,574.97699,68874096,1.669006999999965,0.0029111874411139414
2016-06-06,574.60199,586.469971,574.60199,585.536987,585.536987,72138896,10.934996999999953,0.01903055887432613
2016-06-07,585.445007,590.258972,567.513977,576.596985,576.596985,107770000,-8.848022000000014,-0.015113327288142735
2016-06-08,577.166992,582.838989,573.130005,581.64502,581.64502,80265800,4.478027999999995,0.007758634956726691
2016-06-09,582.203003,582.203003,570.950989,574.630005,574.630005,71301000,-7.572997999999984,-0.013007487012223441
2016-06-10,575.836975,579.127014,573.325012,577.469971,577.469971,66991900,1.6329959999999346,0.0028358651335300836
2016-06-11,578.674011,607.116028,578.674011,606.72699,606.72699,82357000,28.05297900000005,0.04847803507111373
2016-06-12,609.684021,684.843994,607.039001,672.783997,672.783997,277084992,63.09997599999997,0.10349619446562462
2016-06-13,671.653992,716.004028,664.487,704.375977,704.375977,243295008,32.72198500000002,0.0487185148748435
2016-06-14,704.504028,704.504028,662.804016,685.559021,685.559021,186694000,-18.94500699999992,-0.026891268533669646
2016-06-15,685.684998,696.302979,672.560974,694.468994,694.468994,99223800,8.783996000000002,0.012810541320899663
2016-06-16,696.52301,773.721985,696.52301,766.307983,766.307983,271633984,69.78497300000004,0.10019047755507753
2016-06-17,768.487,775.356018,716.55603,748.908997,748.908997,363320992,-19.578002999999967,-0.02547603667986572
2016-06-18,748.755981,777.98999,733.929016,756.22699,756.22699,252718000,7.471008999999981,0.00997789558892349
2016-06-19,756.687988,766.620972,745.627991,763.781006,763.781006,136184992,7.093018000000029,0.00937376846531893
2016-06-20,763.927002,764.083984,732.72699,737.226013,737.226013,174511008,-26.70098900000005,-0.03495227807119724
2016-06-21,735.882996,735.882996,639.070007,666.651978,666.651978,309944000,-69.23101800000006,-0.09407883913110564
2016-06-22,665.914978,678.669983,587.482971,596.116028,596.116028,266392992,-69.79894999999999,-0.10481660918580508
2016-06-23,597.442993,629.327026,558.138977,623.97699,623.97699,253462000,26.533997,0.04441260055082778
2016-06-24,625.575012,681.72699,625.271973,665.299011,665.299011,224316992,39.723998999999935,0.0634999772017747
2016-06-25,665.281006,691.731018,646.559021,665.122986,665.122986,126656000,-0.15802000000007865,-0.00023752369085384446
2016-06-26,665.93103,665.97998,616.934021,629.367004,629.367004,109225000,-36.56402600000001,-0.0549066259909829
2016-06-27,629.348999,655.275024,620.523987,655.275024,655.275024,122134000,25.92602499999998,0.041194988855460114
2016-06-28,658.10199,659.247986,637.77301,647.000977,647.000977,138384992,-11.101012999999966,-0.016868225850525033
2016-06-29,644.122009,644.682007,628.283997,639.890015,639.890015,142456000,-4.2319940000001,-0.00657017450245222
2016-06-30,640.591003,675.403015,636.607971,673.336975,673.336975,138980000,32.74597200000005,0.051118376384689954
2016-07-01,672.515015,686.153992,669.593994,676.296021,676.296021,134431008,3.7810060000000476,0.005622188227277049
2016-07-02,676.734009,703.702026,676.398987,703.702026,703.702026,112354000,26.96801700000003,0.03985024639126719
2016-07-03,704.968018,704.968018,649.008972,658.664001,658.664001,129512000,-46.304017000000044,-0.06568243639103645
2016-07-04,658.804016,683.661987,650.507996,683.661987,683.661987,92008400,24.857970999999907,0.03773196640622772
2016-07-05,683.208984,683.491028,665.065979,670.627014,670.627014,130476000,-12.581969999999956,-0.018415990267481547
2016-07-06,670.41803,681.89801,670.41803,677.330994,677.330994,134960992,6.912963999999988,0.010311423157876568
2016-07-07,678.090027,682.432007,611.833984,640.562012,640.562012,258091008,-37.52801499999998,-0.055343705858691215
2016-07-08,640.687988,666.70697,636.46698,666.52301,666.52301,141970000,25.83502199999998,0.04032387446602164
2016-07-09,666.383972,666.383972,633.398987,650.960022,650.960022,180536000,-15.42394999999999,-0.02314573976578175
2016-07-10,650.598999,652.294006,641.263977,649.359985,649.359985,102532000,-1.2390139999999974,-0.001904420390908098
2016-07-11,648.484009,659.629028,644.97998,647.658997,647.658997,107910000,-0.8250120000000152,-0.0012722164132809252
2016-07-12,648.28302,675.258972,646.778992,664.551025,664.551025,138172992,16.268005000000016,0.025093985956935932
2016-07-13,664.796997,668.700012,654.468018,654.468018,654.468018,131449000,-10.328979000000004,-0.015537042204780001
2016-07-14,652.922974,662.901978,652.922974,658.078003,658.078003,98511400,5.155029000000013,0.007895309562196556
2016-07-15,659.171021,667.077026,659.039978,663.255005,663.255005,81673104,4.083983999999987,0.006195636443186398
2016-07-16,663.781006,666.460022,659.333984,660.767029,660.767029,50330200,-3.013977000000068,-0.004540619530773479
2016-07-17,661.992981,682.36499,661.992981,679.458984,679.458984,74407904,17.466003,0.02638397007414796
2016-07-18,679.809021,681.554993,668.625,673.106018,673.106018,69465000,-6.703003000000081,-0.009860126583992596
2016-07-19,672.737976,673.276978,667.632019,672.864014,672.864014,61203300,0.1260379999999941,0.00018735080298186422
2016-07-20,672.80603,672.929016,663.359985,665.684998,665.684998,94636400,-7.121032000000014,-0.010584078742576095
2016-07-21,665.228027,666.218994,660.414978,665.012024,665.012024,60491800,-0.2160030000000006,-0.00032470520067249154
2016-07-22,664.921997,666.583008,646.721985,650.619019,650.619019,134169000,-14.302978000000053,-0.021510760757701405
2016-07-23,650.726013,656.366028,648.523987,655.55603,655.55603,69532200,4.830016999999998,0.007422504869188314
2016-07-24,655.409973,663.109985,652.79303,661.284973,661.284973,118184000,5.875,0.008963855055650793
2016-07-25,661.263,661.828003,653.39502,654.096985,654.096985,78176496,-7.166015000000016,-0.010836860674194709
2016-07-26,654.226013,656.224976,645.879028,651.783997,651.783997,225135008,-2.442015999999967,-0.0037326794585894386
2016-07-27,651.627014,657.455994,648.447021,654.35199,654.35199,147460992,2.7249759999999696,0.004181803303814488
2016-07-28,654.492004,657.594971,654.492004,655.034973,655.034973,86428400,0.5429690000000846,0.0008296037181228645
2016-07-29,655.111023,657.796021,654.786011,656.992004,656.992004,60703500,1.880980999999906,0.0028712400401785117
2016-07-30,657.012024,658.223022,654.208984,655.046997,655.046997,38456100,-1.9650269999999637,-0.0029908539390748863
2016-07-31,655.099976,655.284973,624.36499,624.68103,624.68103,110818000,-30.418946000000005,-0.04643405146453555
2016-08-01,624.60199,626.119019,605.883972,606.271973,606.271973,121887000,-18.330016999999998,-0.02934671565807851
2016-08-02,606.396973,612.848022,531.333984,547.465027,547.465027,330932992,-58.93194600000004,-0.09718377337612474
2016-08-03,548.656006,573.359985,541.546997,566.35498,566.35498,207982000,17.698973999999907,0.03225878110591558
2016-08-04,566.328979,579.495972,565.776978,578.289001,578.289001,125292000,11.96002199999998,0.02111850610420552
2016-08-05,578.281006,578.281006,569.981995,575.04303,575.04303,66127900,-3.2379760000000033,-0.005599312386891716
2016-08-06,575.030029,588.395996,569.468994,587.778015,587.778015,80797296,12.747985999999969,0.022169252660020594
2016-08-07,587.770996,597.513,586.815979,592.690002,592.690002,82398400,4.919006000000081,0.008368915842183001
2016-08-08,592.736023,592.994019,588.046997,591.054016,591.054016,61194100,-1.6820069999999987,-0.002837699978966857
2016-08-09,591.038025,591.091003,584.79303,587.801025,587.801025,92228096,-3.2369999999999663,-0.0054768049822174585
2016-08-10,587.64801,599.984009,586.370972,592.103027,592.103027,102905000,4.455016999999998,0.007581097739104057
2016-08-11,592.124023,597.541992,589.119995,589.119995,589.119995,74514400,-3.0040279999999484,-0.005073308772003579
2016-08-12,588.797974,589.909973,583.810974,587.559021,587.559021,69218000,-1.238952999999924,-0.0021042073082947195
2016-08-13,587.356995,589.773987,584.979004,585.588013,585.588013,43563000,-1.7689819999999372,-0.0030117662938532594
2016-08-14,585.588989,585.666016,564.781006,570.473022,570.473022,60851100,-15.115966999999955,-0.025813270542899426
2016-08-15,570.494019,573.580017,563.23999,567.23999,567.23999,57262300,-3.254028999999946,-0.005703879254867256
2016-08-16,567.242981,581.737976,566.716003,577.439026,577.439026,58405200,10.196045000000026,0.017974739823179983
2016-08-17,577.760986,580.893982,571.429993,573.216003,573.216003,54443000,-4.544983000000002,-0.007866545353756376
2016-08-18,573.70697,577.791992,573.429993,574.317993,574.317993,59896600,0.6110230000000456,0.0010650437103806594
2016-08-19,574.338989,578.237976,574.182007,575.630005,575.630005,50631600,1.2910160000000133,0.0022478292867559673
2016-08-20,576.083984,582.817993,575.45697,581.697021,581.697021,45301400,5.613036999999963,0.009743435255787225
2016-08-21,581.939026,584.15802,580.218018,581.307983,581.307983,38299400,-0.6310429999999769,-0.0010843799295219925
2016-08-22,581.310974,588.447998,580.593994,586.752991,586.752991,72844000,5.442016999999964,0.009361627843619488
2016-08-23,586.770996,589.473999,581.633972,583.414978,583.414978,85349200,-3.356017999999949,-0.005719468110860663
2016-08-24,583.411987,583.590027,579.85498,580.182007,580.182007,56328200,-3.229979999999955,-0.005536362076838773
2016-08-25,580.179993,580.450989,575.166992,577.760986,577.760986,136130000,-2.419006999999965,-0.004169407820307181
2016-08-26,577.752991,580.622986,576.857971,579.651001,579.651001,48856800,1.8980099999999993,0.003285158241612633
2016-08-27,579.452026,579.844971,568.630005,569.947021,569.947021,59698300,-9.505005000000097,-0.016403437339953482
2016-08-28,569.830017,574.038025,569.73999,573.911987,573.911987,86301600,4.081969999999956,0.00716348714216639
2016-08-29,574.070984,576.278015,573.465027,574.106995,574.106995,110398000,0.036011000000030435,6.27291763626751e-05
2016-08-30,574.114014,578.356995,574.114014,577.502991,577.502991,70342400,3.3889769999999544,0.005902968604420715
2016-08-31,577.591003,577.861023,573.642029,575.471985,575.471985,75840896,-2.1190179999999827,-0.0036687171181577125
2016-09-01,575.546021,576.310974,571.814026,572.302979,572.302979,76923400,-3.243041999999946,-0.005634722301381258
2016-09-02,572.409973,575.643005,570.810974,575.536987,575.536987,79910800,3.1270139999999174,0.005462892240698115
2016-09-03,575.554993,599.5,574.05603,598.211975,598.211975,159014000,22.656982000000085,0.03936545121762168
2016-09-04,598.590027,611.836975,596.848022,608.633972,608.633972,97942896,10.043945000000008,0.016779339024971775
2016-09-05,608.98999,609.054993,602.242004,606.590027,606.590027,82446800,-2.3999630000000707,-0.003940890719730993
2016-09-06,606.505981,610.830017,605.091003,610.435974,610.435974,78529104,3.9299929999999677,0.006479726701986089
2016-09-07,610.572998,614.544983,608.513,614.544006,614.544006,75032400,3.9710079999999834,0.006503739950845294
2016-09-08,614.63501,628.77002,613.843994,626.315979,626.315979,86713000,11.680969000000005,0.01900472444613919
2016-09-09,626.35199,626.830017,620.263,622.861023,622.861023,64550200,-3.490966999999955,-0.005573490714063118
2016-09-10,622.927002,625.094971,622.39502,623.508972,623.508972,45016800,0.5819699999999557,0.000934250719797752
2016-09-11,623.424011,628.817993,600.505981,606.718994,606.718994,73610800,-16.705016999999998,-0.026795594499487443
2016-09-12,607.005005,608.458984,605.411011,608.242981,608.242981,72812304,1.2379760000000033,0.0020394823597871376
2016-09-13,608.025024,611.192993,606.924988,609.241028,609.241028,86920600,1.216003999999998,0.0019999242662749324
2016-09-14,608.841003,611.952026,608.409973,610.684021,610.684021,47877700,1.8430180000000291,0.003027092444363556
2016-09-15,610.588013,611.085999,607.155029,607.155029,607.155029,59464600,-3.432984000000033,-0.005622422856178856
2016-09-16,607.245972,609.260986,606.734985,606.973022,606.973022,64963400,-0.2729500000000371,-0.00044948836647044416
2016-09-17,607.218018,607.859985,605.192017,605.984009,605.984009,37140300,-1.2340090000000146,-0.0020322338326923864
2016-09-18,606.28302,610.15802,605.856018,609.874023,609.874023,48679400,3.5910030000000006,0.005922981316547511
2016-09-19,609.870972,610.932007,608.27002,609.22699,609.22699,54796400,-0.6439820000000509,-0.0010559315487474142
2016-09-20,609.254028,609.525024,607.937988,608.312012,608.312012,72710896,-0.9420159999999669,-0.0015461793549274112
2016-09-21,603.588013,603.588013,595.882996,597.148987,597.148987,82776200,-6.439026000000013,-0.01066791563337427
2016-09-22,597.278992,598.487,596.213013,596.297974,596.297974,67085300,-0.9810180000000628,-0.0016424786626348692
2016-09-23,596.198975,603.205017,595.786011,602.84198,602.84198,51067000,6.6430050000000165,0.01114226169208026
2016-09-24,602.960999,604.580017,602.044983,602.625,602.625,35359500,-0.33599900000001526,-0.0005572483138333384
2016-09-25,602.749023,603.380981,599.710999,600.825989,600.825989,33977800,-1.923033999999916,-0.0031904390162734715
2016-09-26,600.807007,608.143005,600.348999,608.04303,608.04303,59153800,7.236023000000046,0.012043839229058868
2016-09-27,608.021973,608.247986,604.109985,606.166016,606.166016,49422400,-1.8559569999999894,-0.0030524505403030713
2016-09-28,606.242981,606.590027,604.606995,604.728027,604.728027,48722600,-1.5149539999999888,-0.002498922127726851
2016-09-29,605.018982,606.823975,604.848022,605.692993,605.692993,55658600,0.6740109999999504,0.0011140328155851982
2016-09-30,605.715027,609.734985,604.142029,609.734985,609.734985,56122400,4.019958000000088,0.006636714991058144
2016-10-01,609.929016,615.237,609.929016,613.982971,613.982971,56357000,4.0539549999999736,0.006646601315324165
2016-10-02,613.947998,614.005005,609.682007,610.892029,610.892029,39249800,-3.0559690000000046,-0.004977569777823438
2016-10-03,610.968018,612.567993,610.455017,612.132996,612.132996,46798300,1.1649780000000192,0.0019067741120289197
2016-10-04,612.052002,612.054016,609.479004,610.203979,610.203979,49801600,-1.848023000000012,-0.003019388865588601
2016-10-05,610.218018,613.814026,609.617004,612.510986,612.510986,68077504,2.2929679999999735,0.0037576209360634994
2016-10-06,612.469971,613.81897,611.468994,613.020996,613.020996,56812100,0.5510249999999814,0.000899676761458696
2016-10-07,612.607971,617.911987,611.820984,617.120972,617.120972,64071400,4.513001000000031,0.0073668662727864355
2016-10-08,617.341003,619.848999,617.341003,619.107971,619.107971,42345900,1.7669680000000199,0.002862223619382722
2016-10-09,619.171997,619.197998,616.606995,616.752014,616.752014,39243400,-2.419983000000002,-0.003908418035255561
2016-10-10,616.822021,621.317993,616.197021,618.994019,618.994019,67481104,2.1719980000000305,0.0035212718191849875
2016-10-11,619.237976,642.080017,618.5,641.072021,641.072021,103590000,21.834044999999946,0.03525953808750248
2016-10-12,640.870972,641.336975,635.965027,636.192017,636.192017,92370200,-4.678955000000087,-0.0073009313955946925
2016-10-13,636.030029,638.833008,635.028992,636.786011,636.786011,61620700,0.7559820000000173,0.001188594823405763
2016-10-14,637.007996,641.284973,637.007996,640.377991,640.377991,58144600,3.3699949999999035,0.005290349604967758
2016-10-15,640.310974,642.10199,637.390015,638.645996,638.645996,39035400,-1.6649780000000192,-0.002600264664525364
2016-10-16,639.083008,642.89801,638.901001,641.630981,641.630981,40298100,2.54797300000007,0.003986920271865639
2016-10-17,641.817993,642.328003,638.663025,639.192993,639.192993,58063600,-2.625,-0.004089944546007765
2016-10-18,639.411011,640.736023,635.995972,637.960022,637.960022,65546700,-1.4509890000000496,-0.002269258700645131
2016-10-19,638.133972,638.874023,628.013,630.52002,630.52002,69381696,-7.613951999999927,-0.011931588559901849
2016-10-20,630.663025,631.916992,628.257996,630.856995,630.856995,56957300,0.19397000000003572,0.00030756520092490875
2016-10-21,630.825012,634.093994,630.69397,632.828003,632.828003,55951000,2.002990999999952,0.003175192742674496
2016-10-22,633.135986,658.197021,632.849976,657.294006,657.294006,78556496,24.158019999999965,0.038156131596032775
2016-10-23,657.620972,661.129028,653.885986,657.070984,657.070984,54474600,-0.5499880000000985,-0.000836329775687413
2016-10-24,657.161011,657.252014,652.594971,653.760986,653.760986,62218200,-3.400025000000028,-0.00517380815825671
2016-10-25,654.002014,664.424011,653.697998,657.588013,657.588013,90378800,3.5859990000000153,0.0054831620136264825
2016-10-26,657.677979,679.728027,657.677979,678.304016,678.304016,88877104,20.626036999999997,0.0313619091084088
2016-10-27,678.213989,688.593994,678.039978,688.312988,688.312988,96105296,10.098999000000049,0.014890579026378721
2016-10-28,688.0,690.44397,684.161987,689.651001,689.651001,81145504,1.651000999999951,0.0023997107558138826
2016-10-29,690.289001,720.401978,690.052002,714.479004,714.479004,134760992,24.190003000000047,0.03504329775638428
2016-10-30,714.117981,714.117981,696.474976,701.864014,701.864014,100665000,-12.253966999999989,-0.017159583326609988
2016-10-31,702.640015,709.289001,691.682007,700.971985,700.971985,97064400,-1.6680299999999306,-0.00237394677842242
2016-11-01,701.336975,736.452026,701.336975,729.79303,729.79303,130527000,28.456054999999992,0.04057401222857242
2016-11-02,730.065979,740.828979,722.348999,740.828979,740.828979,84865200,10.763000000000034,0.014742503156690765
2016-11-03,742.346008,745.77301,678.156006,688.700012,688.700012,172808000,-53.64599599999997,-0.07226548728204378
2016-11-04,689.124023,706.929993,685.562988,703.234985,703.234985,99907696,14.110962000000086,0.020476665344751864
2016-11-05,703.525024,707.51001,697.739014,703.41803,703.41803,53752300,-0.10699399999998604,-0.0001520827210831182
2016-11-06,703.812012,714.257996,699.559998,711.521973,711.521973,59902200,7.709961000000021,0.010954574330282987
2016-11-07,710.736023,710.736023,699.903015,703.130981,703.130981,65047100,-7.605042000000026,-0.010700234340028696
2016-11-08,703.088989,712.987,702.390015,709.848022,709.848022,79660800,6.759033000000045,0.00961333928670023
2016-11-09,709.825012,740.046021,708.609985,723.27301,723.27301,132429000,13.447997999999984,0.018945511601667797
2016-11-10,722.843994,723.018005,711.210022,715.533997,715.533997,68807800,-7.309996999999953,-0.010112828024687099
2016-11-11,715.554993,718.317993,714.409973,716.411011,716.411011,63119700,0.8560180000000628,0.001196299387711858
2016-11-12,716.752014,717.14801,704.034973,705.054016,705.054016,64622500,-11.697997999999984,-0.01632084426901936
2016-11-13,705.195984,705.257019,687.315002,702.031006,702.031006,80318096,-3.1649779999999055,-0.004488082847618579
2016-11-14,701.997009,706.283997,699.807983,705.020996,705.020996,62993000,3.02398699999992,0.004307692142887634
2016-11-15,705.794006,715.718018,705.26001,711.619019,711.619019,72038496,5.825013000000013,0.008253134697207974
2016-11-16,711.166992,747.61499,709.039001,744.197998,744.197998,141294000,33.031005999999934,0.0464462023288054
2016-11-17,744.875977,755.64502,739.510986,740.97699,740.97699,108579000,-3.8989870000000337,-0.005234410989737199
2016-11-18,740.705017,752.882019,736.890015,751.585022,751.585022,87363104,10.880004999999983,0.014688715143399634
2016-11-19,751.833008,756.237,744.46698,751.616028,751.616028,110608000,-0.21697999999992135,-0.0002886013219572841
2016-11-20,751.879028,755.47998,717.94397,731.026001,731.026001,154116000,-20.853026999999997,-0.027734550670297453
2016-11-21,731.265015,741.721985,730.51001,739.247986,739.247986,60802400,7.9829710000000205,0.010916659263399906
2016-11-22,739.643005,753.869995,736.526978,751.346985,751.346985,129906000,11.703980000000001,0.01582382300769545
2016-11-23,751.741028,752.25,738.924011,744.593994,744.593994,76543800,-7.147034000000076,-0.009507308679179973
2016-11-24,744.619995,746.83197,733.48999,740.289001,740.289001,85919296,-4.330994000000032,-0.005816381549088045
2016-11-25,740.442017,741.648987,734.591003,741.648987,741.648987,67807600,1.2069700000000694,0.0016300668685581487
2016-11-26,741.510986,742.213989,729.625,735.382019,735.382019,54962700,-6.128966999999989,-0.008265510714901248
2016-11-27,735.437012,739.018005,731.085022,732.034973,732.034973,52601800,-3.402038999999945,-0.004625874064657417
2016-11-28,732.484009,738.005981,732.484009,735.812988,735.812988,61888600,3.328979000000004,0.0045447804444834015
2016-11-29,736.328979,737.471008,734.559021,735.604004,735.604004,68511104,-0.7249749999999722,-0.0009845802904356045
2016-11-30,736.283997,747.929016,736.265015,745.690979,745.690979,84070800,9.40698199999997,0.012776295611922651
2016-12-01,746.046021,758.275024,746.046021,756.773987,756.773987,80461904,10.727966000000038,0.01437976438185445
2016-12-02,757.544983,781.296021,757.544983,777.94397,777.94397,127605000,20.398987000000034,0.02692775671118138
2016-12-03,778.247986,778.247986,764.856018,771.155029,771.155029,69547296,-7.092956999999956,-0.009114006239137195
2016-12-04,771.638,773.872009,768.161011,773.872009,773.872009,60557900,2.2340090000000146,0.0028951516125437244
2016-12-05,773.393982,773.468018,751.713013,758.700012,758.700012,106363000,-14.693970000000036,-0.018999333253151736
2016-12-06,758.719971,765.622009,758.719971,764.223999,764.223999,116218000,5.504028000000062,0.007254360251972413
2016-12-07,764.210999,771.54303,759.75,768.132019,768.132019,96426096,3.9210199999999986,0.005130808121226738
2016-12-08,768.075989,774.697998,765.945984,770.809998,770.809998,80111904,2.734008999999901,0.0035595553554010405
2016-12-09,769.94397,774.528015,769.648987,772.794006,772.794006,68705296,2.850035999999932,0.003701614807113733
2016-12-10,773.02301,777.09198,772.909973,774.650024,774.650024,53843100,1.627014000000031,0.0021047420050278078
2016-12-11,774.752014,774.797974,765.411987,769.731018,769.731018,57313400,-5.020996000000082,-0.006480778248096406
2016-12-12,770.039978,781.921997,770.039978,780.086975,780.086975,76571000,10.046997000000033,0.01304737063924236
2016-12-13,780.646973,788.460022,777.961975,780.55603,780.55603,81645600,-0.09094300000003841,-0.00011649696104059371
2016-12-14,780.005005,782.033997,776.838989,781.481018,781.481018,75979000,1.4760129999999663,0.0018923122166375924
2016-12-15,780.070007,781.434998,777.802002,778.088013,778.088013,81580096,-1.981993999999986,-0.0025407899063089935
2016-12-16,778.963013,785.031982,778.963013,784.906982,784.906982,83608200,5.943968999999925,0.007630617758227147
2016-12-17,785.166016,792.508972,784.864014,790.828979,790.828979,78989800,5.662962999999991,0.00721244027963634
2016-12-18,791.007996,794.737,788.026001,790.530029,790.530029,60524400,-0.4779670000000351,-0.0006042505289668843
2016-12-19,790.692017,793.611023,790.320007,792.713989,792.713989,74886400,2.021972000000005,0.0025572181791738077
