Date,Open,High,Low,Close,Adj Close,Volume,price_change_per_day,price_change_ratio_per_day
2018-01-15,1365.209961,1390.589966,1290.599976,1291.920044,1291.920044,4781100032,-73.28991700000006,-0.05368398934499135
2018-01-16,1292.630005,1292.630005,875.544983,1053.689941,1053.689941,8405139968,-238.9400639999999,-0.1848479944576251
2018-01-17,1061.339966,1090.22998,780.921997,1014.25,1014.25,8545160192,-47.089966000000004,-0.044368409283100534
2018-01-18,1016.440002,1100.310059,967.758972,1036.280029,1036.280029,5938319872,19.840026999999964,0.019519132423912577
2018-01-19,1028.819946,1093.219971,1003.710022,1039.099976,1039.099976,4084450048,10.280029999999897,0.009992059388008692
2018-01-20,1044.949951,1167.109985,1044.949951,1155.150024,1155.150024,3975190016,110.20007299999997,0.10545966617304522
2018-01-21,1155.680054,1155.680054,1021.5,1049.579956,1049.579956,3378089984,-106.10009799999989,-0.09180750124809188
2018-01-22,1055.349976,1089.099976,930.741028,1003.26001,1003.26001,3810099968,-52.089966000000004,-0.04935800178575075
2018-01-23,1004.169983,1023.22998,920.539978,986.229004,986.229004,3556699904,-17.94097899999997,-0.017866476098399735
2018-01-24,987.47699,1062.439941,965.807983,1058.780029,1058.780029,3944039936,71.30303900000001,0.0722072916352208
2018-01-25,1063.219971,1104.660034,1034.73999,1056.030029,1056.030029,4050190080,-7.189941999999974,-0.00676242188456783
2018-01-26,1052.699951,1080.599976,996.783997,1055.170044,1055.170044,3617690112,2.470092999999906,0.002346435940890346
2018-01-27,1055.75,1121.97998,1042.119995,1107.069946,1107.069946,3002870016,51.31994600000007,0.04860994174757288
2018-01-28,1111.780029,1257.77002,1111.780029,1246.01001,1246.01001,5372329984,134.22998099999995,0.1207342977016184
2018-01-29,1246.699951,1256.699951,1169.079956,1182.359985,1182.359985,3715079936,-64.339966,-0.05160822052522885
2018-01-30,1184.130005,1184.630005,1058.969971,1071.130005,1071.130005,4107859968,-113.0,-0.09542871097164707
2018-01-31,1071.089966,1128.660034,1034.5,1118.310059,1118.310059,3757560064,47.220092999999906,0.044086019381120695
2018-02-01,1119.369995,1161.349976,984.81897,1036.790039,1036.790039,5261680128,-82.57995600000004,-0.07377360155164785
2018-02-02,1035.77002,1035.77002,757.97998,915.784973,915.784973,6713290240,-119.9850469999999,-0.11584139788096966
2018-02-03,919.210999,991.942993,847.690002,964.018982,964.018982,3243480064,44.807983000000036,0.048746134509645954
2018-02-04,964.666992,969.031982,805.064026,834.682007,834.682007,2997090048,-129.98498500000005,-0.13474596526881066
2018-02-05,834.958008,856.645996,644.598999,697.950989,697.950989,4269530112,-137.0070189999999,-0.16408851425735402
2018-02-06,707.737,796.439026,574.419006,793.122009,793.122009,6518269952,85.38500900000008,0.12064511110765734
2018-02-07,790.427979,851.200012,723.432983,757.067993,757.067993,3896179968,-33.35998600000005,-0.042204966026386126
2018-02-08,755.843018,845.085999,755.843018,817.807007,817.807007,3708189952,61.96398899999997,0.08197997140194523
2018-02-09,818.47998,884.004028,788.833984,883.86499,883.86499,2495820032,65.38501000000008,0.07988590020247054
2018-02-10,882.46698,917.400024,825.577026,860.414978,860.414978,2930530048,-22.052002000000016,-0.02498903924994453
2018-02-11,859.288025,859.288025,788.221985,814.659973,814.659973,2486650112,-44.62805199999991,-0.05193608045451339
2018-02-12,817.507996,875.937012,817.507996,868.70697,868.70697,2243450112,51.19897399999991,0.062628101805135
2018-02-13,869.29303,870.708984,828.836975,845.257996,845.257996,2081170048,-24.035033999999996,-0.02764894364792042
2018-02-14,844.278992,926.429016,844.278992,923.560974,923.560974,2818370048,79.28198199999997,0.09390495647912553
2018-02-15,923.728027,951.947998,911.111023,936.976013,936.976013,2900100096,13.247985999999969,0.014341868615836606
2018-02-16,934.786011,950.005005,917.848022,944.210022,944.210022,2369449984,9.42401099999995,0.010081463446290222
2018-02-17,944.747986,976.594971,940.754028,974.11499,974.11499,2525720064,29.367004000000065,0.031084484365336416
2018-02-18,973.348999,982.932983,915.445007,923.921021,923.921021,2567290112,-49.42797800000005,-0.05078135185918042
2018-02-19,921.66803,957.776978,921.554016,943.86499,943.86499,2169019904,22.19695999999999,0.024083465279792757
2018-02-20,943.567017,965.265015,892.953979,895.370972,895.370972,2545260032,-48.19604499999991,-0.051078560538535565
2018-02-21,894.13501,912.375,830.562988,849.971008,849.971008,2531729920,-44.16400199999998,-0.04939299043888236
2018-02-22,849.262024,875.926025,802.66803,812.844971,812.844971,2150370048,-36.41705300000001,-0.04288082119635672
2018-02-23,811.585022,886.317993,794.791016,864.189026,864.189026,2334820096,52.60400400000003,0.06481638100019055
2018-02-24,861.593018,879.531006,818.549988,840.515015,840.515015,1926579968,-21.07800300000008,-0.02446399002736589
2018-02-25,839.458984,853.145996,822.380981,844.809998,844.809998,1646960000,5.351013999999964,0.0063743602748790925
2018-02-26,845.278015,880.392029,842.31897,869.315002,869.315002,2044480000,24.036987000000067,0.02843678242359121
2018-02-27,870.36499,896.258972,867.096985,878.265015,878.265015,2053980032,7.900024999999914,0.009076680577420644
2018-02-28,877.934021,890.107971,855.124023,855.198975,855.198975,1963980032,-22.73504600000001,-0.025896075851012054
2018-03-01,856.012024,880.302002,851.919983,872.200012,872.200012,1868519936,16.18798800000002,0.018910935297796725
2018-03-02,871.763977,876.377991,852.421997,856.853027,856.853027,1894419968,-14.910949999999957,-0.017104342910925257
2018-03-03,856.710999,868.453979,855.20697,857.224976,857.224976,1699369984,0.5139769999999544,0.0005999421048637131
2018-03-04,856.185974,867.950012,840.280029,866.677979,866.677979,1697939968,10.492005000000063,0.012254352814240406
2018-03-05,866.846008,869.919983,853.52002,853.684021,853.684021,1898489984,-13.161986999999954,-0.015183766065171697
2018-03-06,853.817017,853.817017,809.93103,816.950989,816.950989,1943069952,-36.866027999999915,-0.043177902602051225
2018-03-07,816.270996,825.606995,726.546997,752.830994,752.830994,2175419904,-63.440001999999936,-0.0777192896855053
2018-03-08,752.570007,773.767029,696.169006,704.596008,704.596008,1891640064,-47.97399900000005,-0.06374689205492087
2018-03-09,702.197021,729.156006,648.106995,728.916016,728.916016,2233019904,26.718995000000064,0.03805056729228144
2018-03-10,730.159973,748.031006,682.695007,686.890015,686.890015,1532960000,-43.26995800000009,-0.05926092856366434
2018-03-11,685.312012,735.830994,668.122986,723.338989,723.338989,1562680064,38.02697699999999,0.05548856044274325
2018-03-12,724.406006,742.513977,683.268005,699.830994,699.830994,1764999936,-24.575012000000015,-0.033924362576309194
2018-03-13,698.153015,713.734985,682.349976,690.827026,690.827026,1425959936,-7.325988999999936,-0.010493385894781155
2018-03-14,691.218994,702.783997,594.099976,614.291016,614.291016,1810560000,-76.92797799999994,-0.11129320615862583
2018-03-15,614.838989,620.616028,579.505005,611.304016,611.304016,1770460032,-3.5349729999999226,-0.005749428815094097
2018-03-16,611.778015,623.16803,587.862,601.666016,601.666016,1417350016,-10.111998999999969,-0.016528869544290455
2018-03-17,601.677979,609.151001,549.096008,552.778992,552.778992,1267810048,-48.898987000000034,-0.0812710265402617
2018-03-18,551.640015,551.640015,460.088013,538.643982,538.643982,2685499904,-12.996032999999898,-0.023558901904532612
2018-03-19,546.625977,558.099976,519.122986,556.726013,556.726013,2046790016,10.100035999999932,0.018477050899467096
2018-03-20,556.721985,567.090027,521.203979,557.174988,557.174988,1833680000,0.45300299999996696,0.0008136969837826091
2018-03-21,559.099976,589.606995,550.572021,561.731995,561.731995,1781270016,2.632019000000014,0.004707599915904868
2018-03-22,562.103027,577.565979,523.088989,539.702026,539.702026,1523459968,-22.40100099999995,-0.0398521266102343
2018-03-23,539.864014,540.487,512.127014,539.619019,539.619019,1596349952,-0.24499500000001717,-0.00045380872524690484
2018-03-24,542.572021,545.382019,526.080017,526.439026,526.439026,1300009984,-16.132994999999937,-0.029734292177959427
2018-03-25,522.703003,535.820984,515.658997,524.286987,524.286987,1151170048,1.5839839999999867,0.003030370958094509
2018-03-26,524.286987,526.379028,470.440002,489.950989,489.950989,1638880000,-34.33599799999996,-0.06549084537930742
2018-03-27,489.589996,491.459015,449.971008,450.115997,450.115997,1617939968,-39.47399899999999,-0.0806266454022888
2018-03-28,450.290985,466.210999,444.860992,446.278992,446.278992,1514179968,-4.011992999999961,-0.00890977864013858
2018-03-29,448.075012,450.812988,385.812988,385.967987,385.967987,1970230016,-62.10702500000002,-0.1386085439640629
2018-03-30,385.904999,409.928986,368.632996,394.644989,394.644989,1878130048,8.739990000000034,0.02264803519686988
2018-03-31,395.003998,418.467987,392.953003,396.457001,396.457001,1323920000,1.453002999999967,0.003678451376079406
2018-04-01,397.253998,400.528015,363.804993,379.606995,379.606995,1256930048,-17.64700300000004,-0.044422467964690036
2018-04-02,379.699005,395.17099,377.592987,386.424988,386.424988,1102259968,6.725982999999985,0.01771398637191579
2018-04-03,387.312012,418.967987,383.532013,416.893005,416.893005,1363399936,29.580993000000035,0.07637509832770184
2018-04-04,416.484985,417.471985,375.309998,380.542999,380.542999,1287730048,-35.941985999999986,-0.08629839560722696
2018-04-05,379.946991,387.716003,369.81601,383.231995,383.231995,1210680064,3.285003999999958,0.00864595345617557
2018-04-06,382.730988,385.195007,366.911011,370.285004,370.285004,967105984,-12.44598400000001,-0.03251888242715275
2018-04-07,370.380005,393.05899,369.936005,385.313995,385.313995,951475008,14.933989999999994,0.040320724116843176
2018-04-08,385.743011,402.589996,385.60199,400.507996,400.507996,948488000,14.764984999999967,0.03827674015848849
2018-04-09,400.856995,429.251007,390.609985,398.526001,398.526001,1478390016,-2.3309939999999756,-0.005815026378671465
2018-04-10,399.411011,415.888,393.878998,414.243011,414.243011,1196000000,14.83200000000005,0.03713467979479427
2018-04-11,415.023987,430.540009,412.471008,430.540009,430.540009,1439040000,15.51602200000002,0.03738584391749873
2018-04-12,430.161011,493.058014,417.412994,492.94101,492.94101,2519360000,62.77999900000003,0.14594534928689767
2018-04-13,493.160004,526.469971,482.658997,492.734985,492.734985,2419249920,-0.42501900000002024,-0.0008618277973734873
2018-04-14,492.579987,512.023987,488.278992,501.477997,501.477997,1519079936,8.89801,0.01806409158884484
2018-04-15,502.880005,531.702026,502.880005,531.702026,531.702026,1726089984,28.822021000000063,0.05731391328633172
2018-04-16,532.073975,534.197021,500.25,511.147003,511.147003,1758979968,-20.926972000000035,-0.039330944536424724
2018-04-17,511.144989,518.031006,502.563995,502.894012,502.894012,1760359936,-8.250977000000034,-0.016142145922514433
2018-04-18,503.30899,525.09198,503.045013,524.789001,524.789001,1762940032,21.48001099999999,0.04267758261182657
2018-04-19,524.038025,567.888977,523.262024,567.888977,567.888977,2256869888,43.85095200000001,0.0836789505876029
2018-04-20,567.989014,618.715027,560.28302,615.718018,615.718018,2849469952,47.72900400000003,0.08403156192031565
2018-04-21,616.004028,621.888,578.549988,605.39502,605.39502,2612460032,-10.609007999999903,-0.017222302968447317
2018-04-22,606.119019,640.767029,593.869019,621.859985,621.859985,2426269952,15.740966000000071,0.025970090867582677
2018-04-23,621.198975,646.700012,621.034973,642.547974,642.547974,2386830080,21.348998999999935,0.03436740860687984
2018-04-24,643.39801,708.875,643.39801,708.15802,708.15802,3581860096,64.76000999999997,0.10065310895195334
2018-04-25,707.062012,707.062012,600.211975,615.416016,615.416016,4216140032,-91.64599599999997,-0.1296152168333433
2018-04-26,618.078979,663.18103,604.007019,662.809021,662.809021,2984009984,44.730042000000026,0.07236946008480905
2018-04-27,662.109009,684.867981,647.031982,647.031982,647.031982,2598129920,-15.077027000000044,-0.022771215608093386
2018-04-28,644.645996,691.442017,644.645996,683.677979,683.677979,2496659968,39.03198300000008,0.06054793366001157
2018-04-29,683.911987,697.755981,670.513,688.880981,688.880981,2740559872,4.968994000000066,0.007265545997806976
2018-04-30,689.760986,694.439026,666.117004,669.924011,669.924011,2853100032,-19.836975000000052,-0.028759201234382446
2018-05-01,670.463013,674.403015,637.539978,673.612976,673.612976,2678960128,3.149962999999957,0.004698190562228609
2018-05-02,674.075012,688.84198,667.419983,687.148987,687.148987,2822269952,13.073975000000019,0.019395430430226387
2018-05-03,686.591003,784.341003,686.591003,779.54303,779.54303,4210939904,92.95202700000004,0.1353819473221382
2018-05-04,776.775024,803.745972,762.632019,785.624023,785.624023,3533410048,8.848998999999935,0.011391971583267506
2018-05-05,784.583008,827.455017,784.237,816.119995,816.119995,3035040000,31.536987000000067,0.04019585777213272
2018-05-06,816.088013,835.057007,764.882996,792.310974,792.310974,3105570048,-23.77703900000006,-0.029135385670712034
2018-05-07,793.338989,795.757996,710.177979,753.724976,753.724976,4316120064,-39.614013,-0.04993327385804305
2018-05-08,755.008972,774.249023,728.129028,752.856995,752.856995,2920489984,-2.151976999999988,-0.0028502667912666713
2018-05-09,752.901978,759.528992,718.471985,752.275024,752.275024,2877870080,-0.6269539999999552,-0.0008327166328681835
2018-05-10,752.578979,766.747986,726.664001,727.276978,727.276978,2748950016,-25.30200100000002,-0.033620392950146454
2018-05-11,727.013,736.97699,669.825012,679.585999,679.585999,3290080000,-47.42700100000002,-0.06523542357564448
2018-05-12,679.877014,691.411011,644.065979,686.047974,686.047974,2668480000,6.170959999999923,0.009076582783250152
2018-05-13,687.174988,741.312012,675.31897,733.495972,733.495972,2362500096,46.32098400000007,0.06740784342983111
2018-05-14,732.732971,742.169983,695.791992,730.549011,730.549011,3005110016,-2.18396000000007,-0.002980567391446167
2018-05-15,731.143005,739.052002,700.994995,708.870972,708.870972,2523069952,-22.272032999999965,-0.030461938153945635
2018-05-16,708.086975,710.200012,682.541016,707.049988,707.049988,2476130048,-1.0369870000000674,-0.0014644909970276847
2018-05-17,708.718018,718.833008,668.833984,672.656982,672.656982,2350619904,-36.06103600000006,-0.05088206463519043
2018-05-18,672.10199,695.031006,663.809021,694.367004,694.367004,2305740032,22.26501399999995,0.03312743353133049
2018-05-19,695.072021,715.578003,686.791016,696.530029,696.530029,2021549952,1.4580080000000635,0.0020976358649891095
2018-05-20,697.922974,723.752991,692.669006,715.369019,715.369019,2156910080,17.446045000000026,0.024997092300904866
2018-05-21,717.192993,719.278015,692.494019,699.221985,699.221985,2005170048,-17.971007999999983,-0.02505742272359315
2018-05-22,700.177979,700.976013,644.026001,647.741028,647.741028,2230469888,-52.43695100000002,-0.07489088856363478
2018-05-23,646.669983,651.635986,572.952026,583.585022,583.585022,2995429888,-63.08496100000002,-0.09755356311319621
2018-05-24,584.536011,610.817993,557.205994,601.755005,601.755005,2791099904,17.218993999999952,0.029457541838256312
2018-05-25,602.140015,617.185974,575.624023,586.734009,586.734009,2110919936,-15.406005999999934,-0.02558542135752253
2018-05-26,587.426025,606.174988,583.512024,587.280029,587.280029,1694300032,-0.14599599999996826,-0.00024853512406088627
2018-05-27,588.52002,590.328003,562.866028,572.66803,572.66803,1788790016,-15.85199,-0.02693534537703577
2018-05-28,573.044983,576.049011,512.552002,516.036011,516.036011,2356900096,-57.00897199999997,-0.09948428778059815
2018-05-29,516.14801,572.263977,516.14801,565.388,565.388,2330820096,49.239990000000034,0.0953989728643922
2018-05-30,566.830017,583.135986,545.43103,559.590027,559.590027,2053970048,-7.239990000000034,-0.012772770994589079
2018-05-31,558.497009,585.538025,557.065979,577.64502,577.64502,1985040000,19.148010999999997,0.0342848944424696
2018-06-01,578.671997,589.093018,567.664978,580.04303,580.04303,1945890048,1.3710330000000113,0.0023692748346348805
2018-06-02,580.429016,597.077026,577.322021,591.807983,591.807983,1880390016,11.378966999999989,0.01960440757841091
2018-06-03,591.258972,624.513,591.258972,618.328979,618.328979,1832550016,27.070007000000032,0.045783672268739854
2018-06-04,619.437012,623.429016,583.747009,592.984985,592.984985,1903430016,-26.45202699999993,-0.04270333623525863
2018-06-05,593.406006,611.330017,580.981995,609.302979,609.302979,1844269952,15.896973000000003,0.0267893699073885
2018-06-06,610.262024,611.643005,596.395996,607.124023,607.124023,1756530048,-3.138001000000031,-0.005142055177269282
2018-06-07,607.687012,616.143982,601.692993,605.187012,605.187012,1880140032,-2.5,-0.004113959901450058
2018-06-08,605.442993,608.810974,595.593018,601.077026,601.077026,1637779968,-4.365966999999955,-0.007211194200739482
2018-06-09,600.905029,608.583008,597.562012,597.562012,597.562012,1519309952,-3.3430170000000317,-0.005563303415122577
2018-06-10,594.344971,594.344971,511.889008,526.479004,526.479004,2234880000,-67.86596699999996,-0.11418615503015665
2018-06-11,524.856995,536.857971,515.268982,533.283997,533.283997,1982119936,8.427002000000016,0.016055805829547944
2018-06-12,532.710022,538.955017,491.234985,496.842987,496.842987,1932760064,-35.86703499999999,-0.06732937905943881
2018-06-13,498.018005,501.904999,459.003998,477.493988,477.493988,2080130048,-20.524017000000015,-0.041211395559885455
2018-06-14,478.381012,523.544983,467.466003,519.742004,519.742004,2458650112,41.36099199999995,0.08646035474334411
2018-06-15,520.47998,521.304993,487.468994,491.003998,491.003998,1808269952,-29.47598199999993,-0.05663230697173008
2018-06-16,490.414001,503.222992,488.851013,499.641998,499.641998,1314109952,9.227997000000016,0.018816748667826098
2018-06-17,499.459991,507.640991,498.64801,500.447998,500.447998,1264870016,0.9880069999999819,0.001978150438079798
2018-06-18,499.382996,521.796021,494.06601,518.890991,518.890991,1513869952,19.507994999999994,0.03906419552979732
2018-06-19,519.02301,542.353027,516.312012,537.95697,537.95697,1726569984,18.933959999999956,0.036480001146769886
2018-06-20,538.505981,541.015015,519.369019,536.268005,536.268005,1596290048,-2.2379760000000033,-0.0041558981310553045
2018-06-21,536.447021,543.71698,524.258972,527.367004,527.367004,1462070016,-9.080016999999998,-0.016926213856260745
2018-06-22,527.19397,527.19397,456.877014,465.816986,465.816986,2226030080,-61.37698400000005,-0.1164220144627224
2018-06-23,466.273987,479.128998,462.393005,474.519989,474.519989,1651379968,8.246002000000033,0.017684885346177445
2018-06-24,474.768005,475.359009,426.468994,457.671997,457.671997,2490579968,-17.09600800000004,-0.03600918305352114
2018-06-25,455.936005,470.343994,448.895996,460.309998,460.309998,4007950080,4.3739929999999845,0.009593436254283064
2018-06-26,460.733002,461.213013,432.772003,432.772003,432.772003,1356560000,-27.960999000000015,-0.06068807504264697
2018-06-27,432.243988,444.243011,424.838989,442.36499,442.36499,1368940032,10.121001999999976,0.023415020870110922
2018-06-28,442.290009,443.618011,419.683014,422.36499,422.36499,1360790016,-19.92501900000002,-0.04504967011362
2018-06-29,422.587006,441.792999,407.946991,436.009003,436.009003,1564499968,13.421997000000033,0.03176149954785887
2018-06-30,436.209015,458.796997,436.209015,455.179993,455.179993,1475939968,18.970978000000002,0.043490568391852245
2018-07-01,455.242004,457.139008,446.38501,453.917999,453.917999,1511730048,-1.3240049999999997,-0.002908354212411383
2018-07-02,453.824005,479.130005,447.110992,475.346985,475.346985,1625789952,21.522980000000018,0.04742582975530353
2018-07-03,475.385986,483.854004,462.582001,464.195007,464.195007,1683939968,-11.190979000000027,-0.023540826464329194
2018-07-04,464.151001,481.436005,455.184998,467.317993,467.317993,1549769984,3.1669919999999934,0.006823193299544329
2018-07-05,467.286987,483.225006,464.628998,474.411987,474.411987,1828610048,7.125,0.015247589165156871
2018-07-06,474.356995,479.652008,457.61499,474.011993,474.011993,1627609984,-0.3450019999999654,-0.0007273045483390952
2018-07-07,474.057007,491.660004,466.835999,491.660004,491.660004,1358360064,17.602997000000016,0.037132658604495675
2018-07-08,492.067993,503.199005,488.416992,489.118988,489.118988,1344560000,-2.9490049999999997,-0.005993084374418963
2018-07-09,488.877991,490.85199,475.174988,476.682007,476.682007,1533799936,-12.19598400000001,-0.024946887003550973
2018-07-10,476.161987,478.317993,433.959991,434.424011,434.424011,1789069952,-41.737976,-0.08765499376160828
2018-07-11,434.515015,447.31601,429.506989,446.518005,446.518005,1422470016,12.002990000000011,0.027623878544220184
2018-07-12,446.502014,446.502014,422.809998,430.074005,430.074005,1495440000,-16.428008999999975,-0.03679268734496677
2018-07-13,430.740997,442.363007,430.740997,434.027008,434.027008,1489670016,3.2860110000000304,0.00762873982947119
2018-07-14,434.510986,439.43399,431.473999,436.085999,436.085999,1235820032,1.5750130000000127,0.0036247944257962045
2018-07-15,435.882996,454.001007,433.92099,449.850006,449.850006,1350160000,13.967010000000016,0.03204302560130154
2018-07-16,450.424988,480.65799,446.798004,480.65799,480.65799,1858680064,30.233002,0.06712105856791409
2018-07-17,480.076996,508.779999,468.915009,501.002014,501.002014,2288100096,20.925017999999966,0.04358679581472795
2018-07-18,500.838013,513.432983,474.359009,480.513,480.513,2371559936,-20.325013000000013,-0.04058200949695089
